unit_id,doc_number,title,year,state,page_count,org_type,figure,unit_text,unit_length,topic,subtopic
947-05-14-405,947,Annual Accountability Report,2014,California,210,9,0,"The elapsed time-to-doctorate (ETD) at UC is roughly the same as at other academic research universities. There was no change in ETD for UC and the comparison institution groups in the 2004– 06 and 2007–09 cohorts in the Survey of Earned Doctorates. UC’s individual campuses compare favorably to the AAU and the traditional public and private comparison institutions. For the 2007–09 cohorts, most UC campuses had the same ETD measure as the broad comparison institution groups. The 2011 Time-to Doctorate Report is available at www.ucop.edu/ir/documents/2011-uctime- doctorate.pdf.",5,,
947-05-14-406,947,Annual Accountability Report,2014,California,210,9,0,Half of UC’s academic Ph.D. and master's graduates who stay in California work in higher education.,1,,
947-05-14-407,947,Annual Accountability Report,2014,California,210,9,1,"Industry of employment of UC graduate academic students in CA by year after graduation, UC Universitywide (2000 to 2012)",,,
947-05-14-408,947,Annual Accountability Report,2014,California,210,9,0,"The job market for doctoral recipients is nationwide, and those who leave California are not tracked here. More than 22,000 graduates of UC’s academic Ph.D. and master's programs have entered the California workforce since 2000. Half of them have gone on to work in the state’s higher education workforce, which includes all of the twoyear and four-year colleges, both public and private. This highlights the critical role of UC’s graduate academic programs in producing the cadre of faculty who teach California’s future collegeeducated workforce, and conduct research that advances the state and national economies.",4,,
947-05-14-409,947,Annual Accountability Report,2014,California,210,9,0,"The contributions of UC’s academic Ph.D. and master's graduates to the state workforce go beyond higher education. More than 23 percent of the employed graduates of UC physical sciences and life sciences programs work in the state’s manufacturing sector, while another 20 percent work in the engineering industry. This shows that the skills gained in UC’s academic Ph.D. and master's programs are both applicable and relevant to key high-tech industries.",3,,
947-05-14-410,947,Annual Accountability Report,2014,California,210,9,0,"UC’s graduate academic programs in engineering and computer science supply workers to the state’s high-skilled and high-tech industries. Since 2000, 13,000 graduates of these programs have entered the California workforce, with 30 percent working in the manufacturing sector and 25 percent working in engineering services. Another 16 percent go on to work in the state’s fast-growing Internet and computer services industry. About 14 percent of these graduates go on to teaching and research positions in the state’s college and university systems.",4,,
947-05-14-411,947,Annual Accountability Report,2014,California,210,9,0,"Compared with the national average, a greater proportion of UC doctoral graduates find employment in educational institutions.",1,,
947-05-14-412,947,Annual Accountability Report,2014,California,210,9,1,"Academic Doctoral Degree Recipient employment sectors, all graduates since 1969, UC and national comparison (2013 (UC) and 2008 (NSF))",,,
947-05-14-413,947,Annual Accountability Report,2014,California,210,9,0,The proportion of UC doctoral degree recipients who find employment in educational institutions is higher than the national average for the broad disciplinary groups tracked by the National Science Foundation (NSF). California’s colleges and universities depend on UC Ph.D.’s to teach their students: One out of five UC and CSU faculty members has a UC doctoral degree.,2,,
947-05-14-414,947,Annual Accountability Report,2014,California,210,9,0,5.4 OUTCOMES--GRADUATE PROFESSIONAL DEGREE STUDENTS,1,,
947-05-14-415,947,Annual Accountability Report,2014,California,210,9,0,"UC awarded 7,292 professional degrees in 2011–12: 32 percent in medicine and other health sciences, 29 percent in business, 13 percent in education, 12 percent in law and 14 percent in other areas.",1,,
947-05-14-416,947,Annual Accountability Report,2014,California,210,9,1,"Graduate professional degrees awarded by discipline, UC and comparison institutions (2011–12)",,,
947-05-14-417,947,Annual Accountability Report,2014,California,210,9,0,"The number and size of graduate professional degree programs varies by campus, with UCLA awarding the greatest number of degrees in 2011– 12.",1,,
947-05-14-418,947,Annual Accountability Report,2014,California,210,9,0,UC’s professional programs prepare graduates for related careers.,1,,
947-05-14-419,947,Annual Accountability Report,2014,California,210,9,1,"Industry of employment of UC graduate professional students in CA by year after graduation, UC Universitywide (2000 to 2012)",,,
947-05-14-420,947,Annual Accountability Report,2014,California,210,9,0,"Graduates of UC’s Master of Business Administration (MBA) programs go on to work in high-skilled and high-tech industries in the state. The 14,000 UC MBA graduates who have entered the California workforce since 2000 have worked in a wide array of industries, including manufacturing (20 percent), finance and insurance (15 percent), retail and wholesale trade (12 percent), and Internet and computer systems (10 percent).",2,,
